wavelength,jRGECO1a (calcium saturated) 2p,jRGECO1a (calcium saturated) ex,jRGECO1a (calcium saturated) em,jRGECO1a (calcium free) 2p,jRGECO1a (calcium free) ex,jRGECO1a (calcium free) em,jRGECO1a (calcium saturated) ab
1195,0.04430000111460686,,,0.2020999938249588,,,
1196,0.04170000180602074,,,0.1923000067472458,,,
1197,0.03909999877214432,,,0.1834000051021576,,,
1198,0.0364999994635582,,,0.1745000034570694,,,
1199,0.03400000184774399,,,0.1655000001192093,,,
1200,0.03139999881386757,,,0.1565999984741211,,,
1201,0.029600000008940697,,,0.15049999952316284,,,
1202,0.027899999171495438,,,0.14429999887943268,,,
1203,0.026100000366568565,,,0.13819999992847443,,,
1204,0.024399999529123306,,,0.13210000097751617,,,
1205,0.023000000044703484,,,0.12330000102519989,,,
1206,0.02160000056028366,,,0.11460000276565552,,,
1207,0.02019999921321869,,,0.10589999705553055,,,
1208,0.018799999728798866,,,0.09709999710321426,,,
1209,0.01759999990463257,,,0.09239999949932098,,,
1210,0.016499999910593033,,,0.08760000020265579,,,
1211,0.015300000086426735,,,0.08290000259876251,,,
1212,0.014100000262260437,,,0.07819999754428864,,,
1213,0.013299999758601189,,,0.07429999858140945,,,
1214,0.012400000356137753,,,0.07050000131130219,,,
1215,0.011599999852478504,,,0.06669999659061432,,,
1216,0.010700000450015068,,,0.06289999932050705,,,
1217,0.009999999776482582,,,0.05920000001788139,,,
1218,0.009399999864399433,,,0.055399999022483826,,,
1219,0.008700000122189522,,,0.05169999971985817,,,
1220,0.008100000210106373,,,0.04800000041723251,,,
1221,0.007699999958276749,,,0.04639999940991402,,,
1222,0.007400000002235174,,,0.04479999840259552,,,
1223,0.0071000000461936,,,0.04320000112056732,,,
1224,0.0066999997943639755,,,0.04149999842047691,,,
1225,0.006399999838322401,,,0.039500001817941666,,,
1226,0.006000000052154064,,,0.03759999945759773,,,
1227,0.00559999980032444,,,0.035599999129772186,,,
1228,0.0052999998442828655,,,0.03359999880194664,,,
1229,0.004999999888241291,,,0.031599998474121094,,,
1230,0.004600000102072954,,,0.029600000008940697,,,
1231,0.00430000014603138,,,0.027699999511241913,,,
1232,0.004000000189989805,,,0.025699999183416367,,,
1233,0.003700000001117587,,,0.02459999918937683,,,
1234,0.0035000001080334187,,,0.023499999195337296,,,
1235,0.0031999999191612005,,,0.02239999920129776,,,
1236,0.002899999963119626,,,0.021299999207258224,,,
1237,0.00279999990016222,,,0.019700000062584877,,,
1238,0.0026000000070780516,,,0.01810000091791153,,,
1239,0.0024999999441206455,,,0.016499999910593033,,,
